text,label
So very sorry you are going through this.,2
I am sorry that you have to have chemo at all.,2
Both cancers were sitting right in the top of the lungs.,0
I joined a wonderful support group which has helped me get through a lot.,0
It can be so scary when you do not know what to expect.,1
Today is the day we are putting up our tree and decorating it.,0
"much of it makes sense to me, and talks about nutrition.",0
My Mom has just received the subject diagnosis.,0
"I am having VATS Surgery Tuesday, How long can I expect to be on a ventilator ?",1
"The cancer came back again this year, 2017, in the right and left lung.",1
"All nausea meds preordered so I am ready as I can be, just hate the unknown I guess.",1
We are happy to have you back on American soil.,2
"If any one know is anything or has heard from her please let me know, I am concerned.",1
It appears that fluid had built up in her lungs.,0
"But, of course, this is a personal choice.",0
"My surgeon was sure there was no node involvement, but took the sentinals as a precaution.",0
"( Best team money can buy, and also the worst team money can buy~ go figure!!)",0
Sorry to hear the news of your husbands scans.,2
Thoughts and prayers are with you for finding the best resources for your situation.,2
He has a hardtime breaking down solid foods.,1
"He is doing well, keeping his weight and has good spirits.",0
"Let us know when you find out more information, and we will all be praying, sending good vibes, wishes, etc her way.",2
I have ordered both the silk and linen.,0
I recommend just letting the old noggin do its own thing.,0
"44 year old female, so very much in love with life.",0
I have a neighborhood teenager mowing my lawn again this year.,0
I opted for the mastectomy of my left breast.,0
He was in hospital and now Home under hospice care.,0
"You should be getting tested (CT, MRI, PET whicever isbest in your case) and possible surgery for the missed node.",0
Congrats on the good news that you got!,2
I hope all is going well with you and your mother.,2
I hope the results come back good and you don't need to though.,2
they are based on numbers that are several years old.,0
"weight gain slow but steady The uncontrolable emotions,crying for no reason etc.",1
"Hi Shellrae, by coincidence, I thought this morning that my lashes were thinning out again.",0
Just want to beat this or atleast keep it under control.,1
"Iam 47 yrs old, treatment may be diff for older men/women.",0
Hard to believe insurance companies can get by with this.,0
Support is always needed for a 10 hour surgery.,0
Will be thinking strong positive thoughts your way.,2
Thought I was on the road to recovery but this Necrosis reared it's ugly head.,1
She has a spot on her liver in addition to her lung that they think is cancer as well.,1
or left over depends on who you talk to.,0
So far it does not make him sick and he has reponding but just a little.,0
Just happy to be alive and grateful to God for everyday.,0
like others here I had this done about an hour before surgery.,0
"She was diagnoised 1-18-01.She ""seems"" to be doing okay(?",1
"Hi, dear, on AOL's site several women have complained of lung problems with rads.",0
please share if you have had this problem.,0
We Survivors go through enough as it is.,1
Had low grade fever through out it all but still have it.,1
Sometimes all I can think is that I am only 46 and have 4 children to raise and I'm being told 2 years.,1
This is an awesome site with awesome women/men!,0
He will be given a spirometer to use for breathing excercises.,0
I started Tai Chi and Yoga and this is helping to channel my thoughts and emotions in a positive way.,0
I'm in need of friends that are going through the same thing so I have someone to talk to.,1
I feel that it really depends on the size and location of the tumor.,0
All I'm saying is that how you react is how you react and that's okay.,2
21 nodes were removed and all were negative.,0
You have been in my prayers and thoughts!,2
I guess I'm use to having bone pain.,1
"However, with the new machines anymore, I don't think there are bad burns anymore, but, I don't know for sure.",0
I am not a religous person but I am thinking only good thoughts for you and your Mom.,2
Even if you didn't have the answers you always included useful links that we could research for more information.,0
We will all support and help you as best we can!,2
ONLY then did I look up this site to see IF I am in fact I am a survivor!,1
They all experienced muscle aches and some numbness in fingers and toes.,0
"wow I wasnt stoned but I always fell in a deep sleep, they hated to wake me up from.",0
"Wish I could tell you that it was nothing, and it might be!",2
"But, after going through bc, the thought of another cancer would scare me too.",1
Thank you I will visit the site and see what's what.,0
It is so nice to hear good news like that!,0
There are 20 chairs at my facility so there were at least others to look at.,0
I pray that theres no node involvement as well.,2
Yesterday I completed 120 days since my surgery.,0
I don't think you messed up really badly.,2
"My wife was originally on xgeva it did work, though se had muscle aches and pains for 48 hours post treatment.",0
"For 6 days, he couldn't eat because everything shot straight through him.",1
I can only imagine all the struggles you have been through to get through the last year.,2
I used the special mouth wash & took lortabs.,0
I was 40 when I was first diagnosed.,0
Please read my Good bad & ugly posts so you can understand where I am coming from.,0
You know I've always loved your pic swimming w/dolphins on vacation!,0
I think that feeling very tired is normal.,2
"They found it from an ultrasound, my stomach was upset for months.",1
"When I went on the over-the-counter stuff, the 1000 IU didn't work as well at least as far as pain relief went.",0
I was compelled to write you to give you the truth of my experience and maybe some hope.,2
"yes i have arthritis like knee pain, wrist and elbows.",1
I two refuse to let this cancer win.,1
"Dupe I liked the post, but not enough for two postings!",0
Because my lymph nodes were negative and he felt everything had been removed he no longer thinks I need either.,0
My mastectomies were done one month after another.,0
"I never been to San Francisco, photos always made it look lovely.",0
Did anyone else gain weight while they were on chemo?,0
My hands also grew very weak and clumsy.,1
Heaven help us if and when I go on chemo!,1
It felt so good not to see him suffer that minute.,1
Please remember to take care of yourself as being in the role of the caretaker is just as hard!,2
Let me how it worked out for you.,0
"The weekends, I spent a lot of time with my bed, relaxation tapes and Ativan.",0
"The number of rads was much lower, the confusion was also less.",0
He said my mouth looked good except a bit dry.,0
I woke up yesterday morning and my left calve hurt.,1
I love that movie with Julia Roberts too.,0
I feel like im always sick to my stomach.,1
Bad news is that hher lver has several lesions.,0
"no mouth sores, no terrible pain from neulasta etc...",0
(The following is from an ancient blog entry of mine on this very site):,0
i'm sorry u r so worried about it coming back.,2
My whole left side of my upper left leg itched and tingled driving me nuts!!!,1
I felt you honestly understood what I was saying.,1
I had Taxol #2 and I can't sleep.,1
"At the end of this message, I'll give you the link to the site that she is always on, replying to everyone.",0
They ordered CT scans which definitely showed a 5 cm tumor.,0
You really should go to the site for the young women coalition above.,0
"We are putting our trust in his expertise , I hope he does well by my dad again.",0
You don't play around with this very dangerous cancer.,1
We are trying to find the best place for him given his diagnosis.,0
Whatever it takes and however they can use me to raise awareness and funding to stop this disease is just fine with me.,0
The first few months were very uncomfortable but I did feel alot of relief when I stayed mobile and did alot of breathing exercises.,0
My advice to you is to plan a low key Christmas.,0
May you have wisdom as you search out what's best for you.,2
Try contacting the social worker at your local hospital.,0
Everyone who worked in the Dr.s offices were great.,0
It took about 1 hour and I was done.,0
Why dr gave you 2-4 mo for your wife.,0
Be prepared to cough alot after the surgery too.,0
Some insurance companies will pay for the test Sandy.,0
You will feel much better once you take control.,2
I have some swelling in my left armpit area.,1
"There's a wonderful resource on healing from a spiritual perspective: http://www.brother-aleksei.org/ It's non-sectarian, nondenominational; and it's very easy to read and understand.",0
They tried everything and the only thing that worked were the suppositories.,0
Your Gyn should be able to tell how near you are to menopause with a blood test.,0
Thank you all for responding to my happy message.,0
There is no way I wouldn't be there for you.,2
"It is really a computer science/technology problem, not a medical problem as such.",0
All she told me is it eleminates a lot more foods than you would think.,0
My main goal is to stay positive and do whatever needs to be done to get through this.,1
I had breast cancer nineteen years ago and had a mastectomy.,1
"I think they help to maintain a steady state, and not use up valuable energy with sadness, worry and anxiety.",0
"Your hair smells worse than a bad dream!""",1
"As a bonus, I have been wrapped in warmth from your post.",0
"Have my oncology appt the 15th, wish it were sooner.",0
"i recently watched this happen to my father who was misdiagnosed with bronchitis , 30 days can make a HUGE difference.",1
It took from April until January to produce anything they could biopsy.,0
I dont have to shave my underarms very much or legs either.,0
"The hair coming out is the worst part, I think.",1
>>I can sleep like a teenager these days).,0
I hope that your mom in law tolerates it well and it will help her tumors go away!,2
"Congrats on dancing, hope it goes on for a long, long time.",2
I was told a week ago that I had a large mass in my left lung.,1
Anyone else out there joining the Merck MK-3475 trial?,0
I am a breast cancer survivor (8 years!),0
which worked for several weeks  semi perm.,0
I'm finding this is all trial and error as the treatments affect everyone differently.,0
She is under 100 lb and is in so much pain these tumor just keep growing.,1
Wishing you the very best on your surgery!,2
We were given the choice of hospice or treatment.,0
PET will not pick up in the brain either.,0
It is nice to see some of you enjoying them.,2
"No plan B, but his oncologist is trying to talk him into doing chemo even though he isn't handling the radiation too well.",0
"Then the reality of it and the horrible treatments, are not only physically but further emotionally exhausting.",1
My question is about the metastatic path lung cancer usually takes.,0
The doctors were very nice and went slow enough for me to write.,0
I am happy and hopeful for you too.,2
"""Glad to see you all, but this isn't really ever over is it?""",0
they left a few stray nodes when they did the mastectomy.,0
"Taxol sucks, there's just no way around it.",1
I am now receiving only the Avastin and I'm going for my 2nd treatment this Friday.,0
"When it was discovered that my cancer has mets to bone in 3 areas, the dr started me on Femara.",0
"So, since 'red devil' is typically a breast cancer chemo drug, I hopped on here to find out more and ask questions.",0
I'm a 58 year old male non smoker.,0
"What strikes me the most from your post is how much pain you're in , I can almost feel it myself.",2
Truly all the best to you and hubby.,2
I send hope that this works for a very long time.,2
I really believe that passing on what we learn in the rough spots of life is what it is all about.,1
That and my age (40's) can cause stubborn cysts.,1
Hoping this note finds you feeling strong and well again.,2
I had surgery a month ago and another one tomorrow so I will try it to.,0
"My heart goes out to you both, and I pray that your wife's pain passes so that she can resume her fight.",2
"So glad that things are looking up for you, about time to start getting nothing but happy time ahead for you..",2
Congrats on being offered a promotion in the time frame you have been there.,2
Possibly your problems with surgery site (lumpectomy?),0
"It wasn't elegant, but it was comfortable enough and made my clothes look ""balanced"".",0
My wife is the one with stage 4 lung cancer and I have cll.,1
Glad you are feeling better and that you and your Mom did ok.,2
Show that there is something good that can come out of a bad thing!,2
so many people have come up to me since and said that about the funeral.,0
My husband had a CT scan and they found several nodules one measured 18 cm!,0
"I'm 43, on tamoxifen for 3 months, lower back pain.",1
We were all wondering how you were doing!,2
The Fentanyl makes me sleepy and gives me strange dreams.,0
"A pleasant, unfortunate young woman,  I found it humorous.",0
I am so very sorry to hear about your mother.,2
"If you research any hospital, hospice etc., you will find that cancer is the biggest money maker in any medical field.",0
They don't want to put you under for surgery if you aren't sure to make it out of surgery.,0
"No, they wouldn't switch no matter how my parents pleaded.",0
I just finished 6 rounds of chemo with a port.,1
"I am not sure if you had VATS or standard surgery, which could certainly make the difference in your healing time.",0
Choose a healthy diet with a variety of fruits and vegetables.,0
"With the FEC, I threw up one time.",0
Found an excellent site at ACS about this subject:,0
I had a radical mastectomy of my left breast.,0
I just told the doctors lets get after it!,0
My fingers have improved but my left thumb is actually worse.,1
"One misunderstanding I should clear up is this:  We are going to sign up people as individual cases, not class action.",0
"First he made a very sparse mohawk, spiked and all, which my grandson wanted me to keep.",0
The swelling in her legs has gone down.,0
I have been through chemo and surgery and still have disease in my left pleural cavity.,1
"My chemo was outpatient , three 9 hour days and then three weeks off and then continued again .",0
"He has a local recurrence, centrally located, left lung confirmed by PET scan.",0
"I just have so much nerve irritation in the left arm, armpit and left ribs that I'm becoming impatient.",1
I had three nine hour day chemo's and off for three weeks and then three more days.,0
i have started having terrible joint and neck pain.,1
My eyebrows have always been thick and grew back fast.,0
"Lobectomy of upper left lung on Feb 4, 2009.",0
That news about Avastin was cause they were having serious side effects from it when treating breast cancer.,0
First let me say you both are in my prayers as all are here.,2
What I did when it got to the scraggly look was to buzz it all again.,0
No one expected him to last this long.,0
Every other day I'm there joining your party.,0
We're thinking of you and rooting for you.,2
The drains were a pain but my flat belly looks great!!,0
There are several configurations on neck pillows that microwave.,0
Problem is my stepfather is tired and has felt awful through all of this.,1
Guess it doesn't work well with small cell?,0
Within a week of my husband quitting cigarettes his sense of smell became like SUPERMAN's sight.,0
A low score end at 16 so my score was low intermediate.,0
Had a nodule removed in left breast Nov/2002.,0
She was so sick that I had to call a rescue to get her to the hospital.,1
"Then about a half hour later, I went to get the wire guides placed.",0
"My path report was done in 2 days, all clear.",0
It helps to keep them in a notebook so you will have them for all your doctors when you need them.,0
We're here to help you get thru this.,2
Cute went out the window til I got better.,0
My dad has lung cancer w/ 3 sm.,1
"After a recent scan, it was discovered to also be in her lymph nodes.",0
Im new to this but here i go.,0
That feeling will come and go thru this but He will always pull you thru.,2
Have now returned to my East Texas birthright to spend my last days.,0
Lots of good advice from women who have been in your shoes.,2
My mum has recently been diagnosed with the above and I am desperate for positive news on survivors.,1
Sometimes talking to a social worker or good nurse can help as well.,0
"(that is her in the pic, less than 3months prior to dx)",0
Think I will go stand in the rain naked and pretend I am at the spa.,0
"Hi to you Karen, thanks for the info.",0
You're thinking like someone only 22 years of age.,0
The doctor knows all about this and he was dose reduced last time but I am wondering what others have to say.,0
"I know I could do with a chat after reading about Wendy, hope to see you there, Love ",0
Just wondering if anyone has had any luck in shrinking tumors w/Avastin & Taxol.,1
Nothing was found in the abdomen except that it showed i had several cysts inside my left kidney.,0
I had trouble with hip pain after being on Aromasin about 8 months.,1
"And trust me I am using it, I heard a woman who is a 16 year BC survivor leading a support group say, USE THIS BEAST!",0
Please let me know how it turned out.,2
It was a negative on anything even potentially malignant and needed no further evaluation.,0
Any advice is super helpful and thank u!!,0
I hope you can get this under control.,2
"I at once have thought, that my daughter deceive what to receive money.",0
I would be intrested in hearing from you.,0
"Keep your chin up, this site is wonderful for support also.",2
Maybe in time the pain will quit but I'm going on a year now and it seems to be worse.,1
Then get on the web and find a really good new oncologist.,0
I know I'm not the only one sending you and your family thoughts and prayers.,2
"That is great news to hear, Congrats !",2
I had terrible mouth sores to the point where they were actually open sores.,1
"And she just producerd 120cc's of urine nothing to drink in 5 days, what is going on??",0
My red blood counts are normal now but can't say for sure the iron suplament helped.,0
"Perhaps you can share your diet plans, ideas, thoughts, recipies.",0
Having to be air lifted to another hospital must have been so frightening for her and for you.,1
"God Bless you all, Happy Thanksgiving to you and your family, tell someone you love them today!",2
she too is doing well with the treatments and is very positive,0
I had my left lung removed 6 weeks ago.,0
My oncologist recommended that we start Chemo this Wednesday.,0
"So, he took a left instead of a right when we left after lunch.",0
Discovered cancer in left lung in July 2004.,1
She had 8 kids three had already left us.,1
My prayers are going out to both of you today.,2
"I wish I could be there, you will all be in my thoughts, love you all.",2
I need to switch from Tamoxifen to Arimedex/femara and I am not postmenopausal yet.,0
This is really painful but i know that God has a reason and yes we're asking for miracles.,1
Your dad has left a wonderful legacy with you and your children.,2
"I looked and looked again, IT WAS MY NEIGHBOR on the ground!",1
"I just read they're expensive, is that correct?",0
she had limited stage and her doctors told her they hoped to cure her.,0
"Oh well, welcome number 1, or is number 2?",0
"My husband was diagnosed in 2005, Stage I.",1
The site is acting weird tonight for me!,0
And it will no doubt make me happy in the morning as well!,0
I'm not done looking though and hope someday to get it answered.,1
"Was mainly tired , flu like symptoms for about 3-5 days.",1
Pet Scan Cat Scan MRI To the Brain.,0
"Anyway, I would be interested if others have any input on this.",0
Later she told me that I was never to lie to her again.,1
There is also a site about Avastin deaths.,0
It turned out that the left side was ok after all.,0
(I'm 56)   It's the ovaries that are the main concern.,1
Still very touchy in front and back chest area.,0
I hope the rest of the tx will just knock the rest of the tumor out.,0
I'll be praying for all you lovely ladies.,2
popping back in to see if any updates>,0
"A happy new year to you, and everyone struggling with this condition.",2
"It's not statistically likely that it is cancer, so we are hoping (?",1
"I know that though Libby is no longer with us, she will always remain in our hearts.",2
so sorry to hear about your mom's diagnosis.,2
It is called bronchoalveolar carcinoma of the lungs.,0
I have had counostrophy then lymph nodes removed luckliy both came back negative.,0
"Let us know how everything turns out, you keep that positive attitude!",2
I completed my radiation with my expanders in tact.,0
So I decided to stop making worry my life's work and make life my life's work.,0
So I made my appointment and went to see the breast doctor.,0
My heartfelt sympathies to you and your children.,2
"Hi, My heart goes out to you.",2
Prayers and good thoughts are coming your way.,2
"Nov 2005 my mom was diagnosed with Bronchioalveolar (BAC), and had her left upper lobe removed.",1
"I hope you find that it isn't cancer, and, glad to hear you aren't going to wait...",2
well medi i am glad to hear you are doing well and that your latest scans were good.,2
It seems he is becoming more and more confused.,1
"It is scary to get a diagnosis of cancer, but it is much worse to miss it.",1
He spent a good 45 minutes with me.,0
"good luck to you, I hope its not cancer but if it is it is caught very early.",2
they did biopsies 6 of them from my lung.,0
"Thanx all for your comments, the 55 staples once then, the 65 staples 6 mo later make only 10 staples !!",0
"It last about a half hour for each tumor, and it's just for one day.",0
It was very funny because of the innocence.,0
"Then, when my beau got sick, I moved in with him to take care of him.",1
My husband was not feeling good for 6 months and Dr. told us it was only a virus.,1
"Hi, no, no experience with them, but I'll admit that their ad intrigues me.",0
Great news on the lost of 9 lbs.,0
Right now I'm doing better than 99per cent of peoplewith this.,0
you need to be careful with marijuana use.,0
"I thought I was in the same boat last week, hip pain.",2
"""So if u r concerned have me do the Xray right now"" I tell him...",0
Good luck to you Nancy at your appointment and I am glad you're feeling better Carol!,2
Had 2 rounds of chemo and one round of radiation.,0
You need to check with the doctors about what she is ingesting and how exactly it will affect the chemo.,0
I have been doing well other than pain in my left breast (or what's left of it).,1
My Dr. will check my lymhp nodes during the surgery to make sure that the cancer does not spread there.,0
popping back in to see if any updates!,0
Please if anyone has one of these come back and let me know your experiences.,1
"Anyway, I think it was 2-3 weeks after I ended rads (on July 13).",0
So we are playing the wait and see what happens.,1
I wish us all peace and joy during Christmas and for 2010!,2
My father has lost 32 lbs since mid April and is down to 118.,1
It seems that your eyelashes and eyebrows do grow back quickly.,0
I am sorry your lab results are not so good yet.,2
I just want you to know that you have provided invaluable support and advice to us all and we're counting on it to continue!!,2
Our community has a special food program where any individual can buy 2 weeks of food for $30.,0
"Hi Butterfly, welcome to the board, although I'm sorry for your dx.",2
I'm in college at my age bc I had to start over so any advice please!,1
"snow storm, we already were seeing signs of Spring...",0
Your hair will come back little by little.,2
The only reason we found out she had cancer was because it had metastasized to her brain.,0
They can lift our spirits up when we are feeling down for sure.,0
Dr. J. is very pesimistic & I think would let him die.,1
"May you enjoy this day,  and many, many anniversaries to come.",2
she always understood and offerred her hope with grace.,0
I was with Johns Hopkins that offered the VATS procedure for biopsy.,0
There is a 4 hour training tonight and I am so excited!,0
so there still some tiny bits of hope.,0
It was the ABSOLUTE toughest thing I had ever done in my life watching him go through that.,1
"I am trying to stir up interest in the art of cancer survivors/victims, so KEEP UP your creativity.",2
I would be be very careful about his drug even though there are many positive posts about it.,0
Definitely sending thoughts that things r painlee and peaceful.,2
The bra is the painful piece of clothing.,1
"You find a new you, a new normal.",2
I hope my story will give others the encouragement they need to keep on fighting.,2
"report tomorrow, but initial reports stated they got ""it"", nothing in surrounding tissue or lymph nodes.",0
This is a great site for info about different chemotherapies.,0
So far his side effects haven't been too bad.,0
I opted not to have chemo but it is not the same for everyone.,0
I was diagnosed with breast cancer at age 49.,1
The dread and fear left that very day.,1
"It actually went very well, doctor and nurses were very nice and caring.",0
The thing that freaked me out the most was thinking about where that part of my body went after it was removed.,1
I developed bleeding (just once) and the lining of my uterin wall thickened by 3x.,0
"She drinks a lot of water and sweet tea, and is trying out different juices.",0
"He has started rad (on 20th treament), 15 more to go.",0
I have 2 very good cancer centers within a half hour drive.,0
The only lasting side effect appears to be a premature permanent loss of hair.,0
If you don't you may never develop the trust you need in your onco.,0
You can also try the American Cancer Society.,0
"Hi, Did you mean to say Oct. 2010 or was it 2011??",0
Some times with biospy they can't get enough cells to tell if it is cancer or not.,0
Try not to worry about it too much and just take it as it comes.,2
Her lungs were so full of fluid even her scans were unreadable.,1
"I too had DCIS, not the 'real' cancer.",0
"I am 62 year old male, stage IIB.",1
I will be having my left side mastectomy 1 week from today.,0
You have a painful thoracentesis and then you hunker down in the back of a pickup while getting ready for a Pow Wow?!,2
They were a big hit the last time we all took the pink bus out.,0
Lots more folks over there and several small cell threads going.,0
"You can do it, as much as you have already been through.",2
"and by the way, I was never a candy eating person and my Smoking was short.",0
"I had a left lung lobectomy, followed by six weeks of radiation because some lymph nodes were positive.",0
"This is great Edna, and, thank you for walking for us.",2
I hope your mom gets home soon too.,2
"I'm corresponding with everyone via e-mail, text, phone.",2
"Finished radiation in April 2009, chemo caused nerv damage and left me in pain and un-able to walk like I used to.",1
Now I'm watching my husband and life partner of 54 years slowly die with this horrible cancer.,1
"Taxol I ate, thought it was just that I didn't have an upset stomach anymore.",0
My primary care doctor knows about all this and has not given me any informatoin about the surgery or what will happen or anything.,0
I hope you tell them soon and before your surgery.,0
22 lymph nodes were removed and 2 of the 22 were cancerous.,0
I'd call every hour on the hour when I get scans done my onc reports it to me usually in 2 days!!!,0
Oncologist wanted to keep me on maintenance Alimta but I really needed a break from chemo.,1
I have read on here where having ones partial lung removed will feel better soon.,2
What a shame that people die due to greed.,1
This might be a dumb question but is your husband eating?,0
Anyone who has a similar scenario to share?,1
"NED for 4 months, then with a PET/CT scan found a recurrence and spread to his right lung.",1
"My oncologist, who I saw the most, did not like to answer my questions.",1
The Taxol was not as hard for me.,0
"If the left lung showed cancer, surgery would no longer be an option.",0
I did wear my wigs when going to dinner and such as I did not want to be cold.,0
"Venting is good for anyone, but, I would never think of comparing someone else's cancer to my bc.",1
Dr's at Northwestern described exactly on a chart what is going on and how they will proceed.,0
"Of course, it started to worsen and spread shortly after 5PM.",1
Thanks to you all for this  site and your kind words.,0
"When he does eat, it's very small portions.",0
It took 8 weeks in the lab befor they identified the cancer as K-Ras.,0
This site has been a wonderful source of info and support for me.,0
By the time I realized my blood pressure was still up a couple of days had gone by.,0
I am going to have the radiation was just confused on why it was necessary but all you clear that up for me.,0
I was in your place just 2 years ago & this discussion board has been a lifesaver to me!,2
"You have to keep your strength up to keep you positive, healthy, and able to care for him if he will allow it.",2
Had benign tumors removed from neck lymph nodes 1 year ago.,0
He completed 8 weeks of Carbo/Taxol with concurrent radiation.,0
"Now, I feel better, that he's watching it and go from there.",0
I've had major numbness in my hands and feet after certain chemo's.,0
"If it has reached the bones, try taking ibuprofen with the narcotics.",0
Welcome to the club you never wanted to join!,2
Just that my chances of it not reoccurring are very good.,0
Sometimes you must stand your ground and don't let them tell you this is par for the course.,2
sent it to lab and it had cancer cells in it.,1
"My mother-in-law pretty much said, ""Oh, that's no big deal.",0
"Like others say, you can act like you don't know us if we get too rowdy.",0
I had my lower left lobe removed (open surgery ) 4 weeks ago.,0
Did you use any alternative treatments in addition to the traditional treatments?,0
God bless and I will pray for you.,2
Thank you to all who have reponded and provided me with very useful information and a warm welcome.,0
Stay well and welcome to this wonderful site,2
"lost my left breast, with thru chemo and rad.",1
It helped keep my mouth from getting dry.,0
There are antidepressants and anti-anxiety pills to help you cope during this time.,0
my throat is getting a little sore as well.,0
Had a real bout with constipation then diarreah.,0
I pray that she gets better hour by hour!,2
I cant give you any info on your er/pr.,0
"Do make that Relay, and take along as many as you like to support you.",0
Based on the fact that a nodule has spiculated edges you should see a pulmonologist and throrasic surgeon immediately,0
My husband and I have both noticed that I am showing signs of chemo brain.,1
Last week I got results from the biospy gene mutation.,0
I had begun to get God into my life and grow inner strenth.,1
he is a smoker but he has no symptoms.,0
The site where the tube goes in was numb so I didn't feel anything when he removed the drain.,0
It's always a new adjustment in this crazy club :),0
He also did develop mouth sores and lose his hair.,1
I know what your dad is going through and my heart goes out to him.,2
Contact the social worker in the oncology department of your hospital.,0
"You can add hemp oil in your daily meal, juices or even in salads too when you're out of olive oil.",0
I took Zofran for nausea and it worked wonders for me.,0
I'm so happy to hear that this has worked out.,2
How old were you when you were first diagnosed?,0
I have nsclc stage 1 and had surgery March 1.,0
"Good luck and if you have any questions, feel free to e-mail me here.",2
I wish I could give you something to do to take the worry and uneasiness away.,2
Thank you Sisters for all the warm wishes!,0
I may start a new post about it.,0
I take celexa for depression but don't really know that it helps.,1
"After 2 1/2 years on Femera and have another 2 1/2 to go, I don't know if I can continue.",1
I haven't heard that there were cranberry pills either.,0
I had renal cancer in july and they removed my left kidney.,1
I urgently need a reference for my father.,1
If you are still on this site I would love to talk with you.,0
Stay strong and keep that awesome funny personality you have.,2
I prayed alot and told myself to not have any what if its back thoughts!,0
It's much slower than any other site I go to Deb.,0
If theres anything good about the scans its that we catch everything early at the most curable point.,0
I didn't want to be seen as a cancer patient there.,1
"If you did have an effusion, how was it diagnosed as benign?",0
"I've had the normal problems with low white cell count, low platelets and low blood pressure.",0
"I certainly have good and bad days, I just try to enjoy them the best that I can.",1
None of my bra straps go over my port.,0
the shot that you get 24 hours later that builds white cells makes me hurt so bad in my hips and legs.,1
"Please know that you are not alone, we are all here to support you in your battle.",2
"Hello, I am not suebanj but I am also in ohio and would like to pass along my Dr's name.",0
I am curious about the recovery and how you felt afterwards.,0
Hang in there dear friend,2
Hang in there your too young too die and your too strong willed to allow it.,2
"If a person cant leave it alone, this is an issue that needs to be addressed, with or without cancer.",0
The lab work she did yesterday came out just fine.,0
I am so very sorry that you got that very unwelcome news.,2
"Had all the steroids, anti-nausea, the whole bit.",0
I was ill from the chemo but got thru it ok.,1
Close friends will want to know more so they can help.,0
This has saved us time and money so many times.,0
"With taxotere, I experienced stomach issues and mouth sores.",1
"On the other hand, they are giving you waaaaay too many mixed signals, and that's bad.",1
Thanks for reminding me to refocus on my prayer.,0
Something has changed and I'm not sure what.,1
I have watched my online friends die as well.,1
I received disappointing news for my dad this past wednesday.,1
The doctor said the cancer is contained to the left lung.,0
Monday mornings I was up and commuting an hour to and an hour from work.,0
I came to realy appreciate the function of eyelashes and eyebrows (when I lacked both) in keeping irritants out of the eyes.,0
"PLEASE don't tell dad about the lifetime of chemo, you are right, he will get VERY discouraged!!!!!",2
"Hi, could you tell me more about your treatment?",0
Also can you give me any tips and/ideas of what he can eat that would maybe cause less boasting or gas?,0
I would encourage you to look no further.,2
Insurance companies and medical facilities participating with each other.,0
I have just completed chemotherapy for squamous cell carcinoma of the breast.,0
Dont give up on your husband but try to encourage him to talk to you about his feelings.,2
I was dianosed in Jan. 2011 and just finished6 1/2 weeks of radiation.,0
The biopsy they did on my left axillary hurt like crazy!,1
I dont want to scare you but dont think all doctors give you the correct advice.,2
I didn't burn during rads but at the end/after.,0
"I'm so sorry I didn;t post sooner, i don't know how I missed this post.",1
I know what it's like to lose a parent.,2
"Honestly,I had just knew from your story that ailment related to lung could become a lung cancer.",0
E N J O Y   Y O U R   S E L F buddy.,2
There are more modern factors contributing to cancers 4.,0
chemo one down the drugs left with a numb right shoulder.,0
You should talk to your onc about it.,0
"Sweet friend, I am not going to assume the intentions of the person who wrote that, but I do see an angry tone.",2
Wait til you doc gets back and discuss it.,0
My nodes were clean so chemo wasn't part of my treatment.,0
I did not get mouth sores.I used biotene becuase my mouth was so dry.,0
Of course you should also talk to the onc.,0
"However, if we will consider surgery they will lessen the frequency of raditaion being done since the radiation will make the surgery more difficult.",1
Wonderful news that your margins and lymph nodes were clear.,0
"Try to take it one step at a time, and as others have said, allow people to be a blessing to you.",2
"I'm gonna tell you this, that VAST surgery is HELL !!!!",1
hair growth was good with Alimta.our priority was the pain so chemo although important was second to pain reduction for us.,0
I was wondering if anyone else lives near Utica/Rome/Syracuse.,0
Chemo is cumulative so I found Taxotere to be just as draining.,0
From what I can see his doctors always holds chemo up if they can not do it.This is tough stuff I know.,0
I truly hope everything comes back good and negative for cancer.,2
I'm still wondering if I have permenant throat damage.,1
Always good to have a backup plan just in case the stairs are too much for you.,2
My lovely 19 yr.old daughter left home this morning.,0
This one turned into 5 significant tumors by the middle of August.,0
Just wanted you to know that we are thinkin of you.,2
Two years later they removed her left breast.,1
Can anyone tell me if this is very painful.,1
I'm sorry that your rads experience has been so bad!Hope you start healing soon!,2
"she was and is (she is still here, only physical left)the BEST MOM I COULD HAVE EVER ASKED FOR.",1
Yours is a much larger lobe to remove.,0
"In clothes, they appear perfectly natural - no rippling at all.",0
The computer watches your breathing and will not fire if your breathing changes.,0
Sometimes it can take quite a while to make a definitive diagnosis.,0
"So, I have a new appointment in a few weeks.",0
Probably cancer or its treatment may make you feel very tired and sleepy.,2
I am a cancer survivor of three years and a former hospice worker.,0
The higher the number the more likely the activity is related to a cancer.,0
"I had a revision of the lumpectomy, then 6 treatments of chemo (TAC) and now in the middle of radiation (35 treatments).",0
We have been remodeling the bathroom so didn't see the holiday coming.,0
I had absolutely no clue or signs prior.,1
Every question and seemingly strange situation has been answered by some kind soul every time I posted a message.,0
I couldn't stand how it made me feel.,1
"Positive thoughts, prayers, lots of cyber hugs and anything else you need from me or the pinkies!",2
Then a CAT that showed that the treatments worked.,0
Lots of Prayers your way and Big Hugs!,2
